id,name,og_description
4175593,Lego Duplo Fruit & Vegetable Tractor 1 1/2+,"Con este set puedes introducir a tus niños a las frutas y vegetales que existe de la manera mas divertida, ya que estos se convierten en vagon que luego de unirlos se transforman en tren. Incluye accesorios adicionales. Incluye 19 piezas. Ancho aproximado: 13.94"". Colección: Lego DUPLO."
4175731,Lego Minecraft The Training Grounds 8+,"Disfruta de este set de construccion de entrenamiento el que cuenta con una gran cantidad de detalles como que arriba hay un dojo donde viven y entrenan los guerreros de Minecraft. Abajo hay una cueva de herrero con yunque, horno, soporte para armaduras y más para que los niños creen y reparen sus armas. Conectando los 2 niveles hay una trampilla, que se acciona empujando un bloque debajo del árbol. Este espectacular set lo tiene todo, incluso acción de batalla, gracias a un esqueleto merodeador. Incluye 534 piezas. Ancho aproximado: 9.5"". Colección: Lego Minecraft. Personaje: Minecraft."
4175730,Lego Minecraft The Ice Castle 8+,"Con este set de construccion del iconico juego minecraft puedes adentrarte en todas las aventuras llenas de diversion al igual que el videojuego. Los personajes incluyen al Guerrero Real, un yeti y un grupo hostil de esqueletos y zombis con armas, tambien cuenta con un lanzador en las almenas del castillo que dispara flechas al enemigo que avanza, un caldero para mezclar pociones, un cofre del tesoro repleto de valiosos suministros y una mesa de elaboración clásica del juego Minecraft. Incluye 499 piezas. Ancho aproximado: 9"". Colección: Lego Minecraft. Personaje: Minecraft."
4175822,Lego Ideas BTS Dynamite 18+,"Disfruta de este set lego junto a tus artistas favoritos de BTS como: RM, Jin, SUGA, j-hope, Jimin, V y Jung Kook con el set de video musical Ideas BTS Dynamite. Tambien podras recrear las escenas coloridas del video Dynamite con la discoteca, la tienda de discos, la tienda de donas, el camión de helados y más. Incluye 99 piezas. Ancho aproximado: 15"". Colección: Lego Ideas."
4175808,Lego Super Mario Big Bad Island Expansion,"Disfruta de este set de expansion Big Bad island con grandes enemigos del iconico videojuego Super Mario. Incluye 3 figuras Super Mario: Iggy, un Big Koopa Troopa y un Big Goomba. Cada uno tiene un soporte de exhibición construido con ladrillos, que los jóvenes pueden conectar para jugar interactivo con sus figuras. Las características divertidas incluyen un bloque que ofrece varias recompensas, un lanzador para hacer volar al Gran Goomba y un desafío de balancín para derribar a Iggy. Incluye 354 piezas. Ancho aproximado: 13.5"". Colección: Lego Super Mario. Personaje: Super Mario."
4175803,Lego Super Mario Ice Suit & Frozen World,"Ahora tus niños pueden construir un nivel de hielo Super Mario™ con este set de expansión Ice Mario Suit y Frozen World y en el que tendras muchas aventuras y diversion llenas de frio. Cuenta con un traje de Ice Mario para que lo use Mario y figuras de un Cooligan y un Goomba. La placa de hielo azul para construir activa sonidos de patinaje del Mario cuando ""patina"" sobre ella. También hay un lanzador para Cooligan que sale volando, cuando el bloque de hielo se rompe, se revela el Goomba. Incluye 105 piezas. Ancho aproximado: 8"". Colección: Lego Super Mario. Personaje: Super Mario."
4175710,Lego Disney Anna's Castle Courtyard 5+,"Te esperan infinitas posibilidades de juego en este set LEGO® ǀ Disney Patio del Castillo de Anna.Diseñado para niños a partir de 5 años, cuenta con un arco en el patio con una fuente, un minimuñeco y figuras de salamandras. El vestido especial en forma de diamante, que se conecta con el fondo de la fuente para guardar la minimuñeca, añade diversión extra. Incluye 74 piezas. Ancho aproximado: 5.5"". Colección: Lego Frozen. Personaje: Frozen."
4174789,Lego Architecture Paris 12+,"Ahora puedes disfrutar de este set de construccion situado en la ciudad de Paris, Francia. En el que podras construir lugares iconicos de la ciudad como el Arco de Triunfo, los Campos Elíseos, la Torre Montparnasse, el Gran Palacio, la Torre Eiffel y el Louvre, y está terminado con áreas de césped y árboles y una placa decorativa con el nombre de París. Incluye 8 piezas. Colección: Lego Architecture."
4177501,Bloque Build Me Up Spaceship 13 Piezas 18M+,"Disfruta de estos bloques de construccion con un diseño de Nave Espacial, del que podras disfrutar de diferentes aventuras llenas de diversion. Incluye 13 piezas para la construccion de la nave espacial. Incluye 13 piezas. Ancho aproximado: 3.93""."
4176957,Hui Xing Set Beads Trenza 2 En 1 3+,Crea tu propio estilo de peinado con este divertido set para dar color a tu cabello. Recomendado para niñas mayores de 3 años.
4176935,Hui Xing Set Beads Antifaz 2 En 1 3+,Crea tu propio diseño de antifaz y corona con este divertido set. Recomendado para niñas mayores de 3 años.
4145756,Falomir Mis Tatuajes y Stickers 6+,Set de tatuajes y stickers diseñado para niños y niñas a partir de los 4 años queles gusta decorar y personalizar sus cosas. Incluye 300 piezas.
4177610,Pizarra Crayola De Arte Triple Fun 3+,"Explora la creatividad de los niños en cualquier lugar, ya que cuenta con un diseño plegable, ligero, las patas de la pizarra son ajustables, y lo puedes usar tanto horizontal como vertical. Incluye: 77 letras y números magnéticos, tiza de 4 quilates, 1 borrador de EVA. Incluye 77 piezas. Ancho aproximado: 19.8""."
4177609,Grown Pizarra Magnetica Crayola 3+,"Disfruta de este set magnetico de cuentos, el cual cuenta con un tablero doblecara con el que podras usar tu creatividad para crear una historia llena de diversion y entretenimiento. Incluye: 1 caballete de 2 caras, 36 letras magneticas, 3 engranales magneticos, 20 piezas magneticas, 1 crayon que se borra en seco, 4 tizas de colores, y 1 borrador de pizarra. Incluye 65 piezas."
4177608,Crayola Pizarra De Mesa Water Fun 4EN1 3+,"Disfruta de esta pizarra 4 en 1, el que cuenta con una pizarra de borrado en seco de 3 lados con la que puedes escribir o dibujar lo que quieras y cuando quieras, ya que cuenta con un diseño portatil y ligero. Incluye un compartimento para materiales de arte, y superficie de garabato de agua. Incluye 4 piezas. Ancho aproximado: 12.3""."
4177607,Pizarra Crayola Waterscribble Easel 3+,"Disfruta de esta pizarra de 2 lados con la que puedes escribir o dibujar lo que quieras y cuando quieras, ya que cuenta con un diseño portatil y ligero. Incluye: 1 crayón de borrado en seco, y 1 bolígrafo de agua. Incluye 3 piezas. Ancho aproximado: 10.9""."
4177606,Pizarra Crayola Rainbow Easel To Go 3+,"Disfruta de esta pizarra de 2 lados con la que puedes escribir o dibujar lo que quieras y cuando quieras, ya que cuenta con un diseño portatil y ligero. Incluye un borrador. Incluye 2 piezas. Ancho aproximado: 10.9""."
4176752,Juego De Mesa Devir La Torre Encantada 5+,"Con este juego de mesa podras rescatar a la princesa del hechicero malvado. En este juego uno de los jugadores toma el papel del hechicero y esconde una llave bajo uno de los 16 espacios del tablero. Los demás jugadores colectivamente juegan a Robin, que trata de encontrar la llave antes de que vuelva el hechicero. Para complicar más las cosas, hay cinco cerraduras en las que insertar la llave y solo una de ellas liberará a la princesa, así que no será nada fácil conseguir adelantarse al hechicero. Incluye 26 piezas. Cantidad de jugadores: 4."
4176746,Juego de Mesa Devir Ubongo 8+,"Con este juego de mesa Ubongo quedaras enganchado, ya que todos los jugadores intentaran encajar las piezas en su plantilla simultáneamente. Lleno de diversion y competitivadad. Incluye 48 piezas. Ancho aproximado: 2.95"". Cantidad de jugadores: 4."
4145758,Falomir Tatuajes Magicos Rosa 6+,Ahora puedes disfrutar de crear diseños magicos para tatuajes faciles de poner y quitar. Incluye 116 piezas.
4168852,Bloques Build Me Up Dino Villa Con Figuras,"Disfruta de esta Villa Dino con figuras, con la que podras tener miles de aventuras diferentes llenas de diversion y entretenimiento. Incluye 25 piezas diferentes ideales para las manos pequeñas de los niños. Incluye 25 piezas. Ancho aproximado: 3.93""."
4164906,Bloques Build Me Up Air & Sea con 2 Vehiculos,"Con los bloques de construcción Air & Sea y sus 2 vehículos puedes disfrutar de muchas aventuras diferentes llenas de diversión. Incluye 34 piezas. Ancho aproximado: 12.99""."
4162622,Build Me Up Balde Bloques Jumbo 40 Piezas,"Bloques Build Me Up Balde Jumbo de 40 piezas, con los que podrás disfrutar y adentrarte a aventuras de diversion al construir lo que quieras. Incluye 40 piezas. Ancho aproximado: 7.67""."
4175625,Spin Rubiks Cubo Phantom 8+,Disfruta del clasico Cubo Rubiks 3x3 pero con un diseño diferente.
4114096,Educational Insights Playfoam Classic,Espuma moldeable ideal para juego sensorial. Incluye 4 unidades de diferentes colores. Playfoam® no se seca y gracias a su fórmula antiadherente es perfecta para llevar a cualquier lugar. Ayuda a fomentar el juego creativo. Incluye 4 piezas.
4114097,Educational Insights Playfoam Sparkle 4/1,Espuma moldeable brillante ideal para juego sensorial. Incluye 4 unidades de diferentes colores. Playfoam® no se seca y gracias a su fórmula antiadherente es perfecta para llevar a cualquier lugar. Ayuda a fomentar el juego creativo. Incluye 4 piezas.
4176531,Creativity For Kids Friendsflip Bracelets,"Ahora puedes hacer tus propias pulseras de diferentes amuletos, colores, cordones y mucho mas.Este kit completo de arte y manualidades para niñas y preadolescentes incluye: una herramienta para pulseras, cordón de colores, dijes, cuentas, 2 medallones, broches, 10 tarjetas de amabilidad, 5 notas para medallones, calcomanías y enhebradores de cuentas Incluye 20 piezas."
6276796,Crayola Marcadores Lavables Max 10/1,"Llévate a casa este juego esencial para el regreso a la escuela de 10 marcadores Crayola Lavables. Estos marcadores lavables cuentan con tintas vibrantes que se lavan fácilmente de la piel, las paredes y la mayoría de las prendas lavables. Cada barra cuenta con tinta Color Max para un color audaz y duradero que no traspasa la página. A los niños les encantará usar estos marcadores de línea ancha para colorear en áreas grandes. Las puntas cónicas también son ideales para dibujar líneas finas o afilarse de gruesas a finas. Combínalo con papel de construcción Crayola para un gran regalo para niños. Seguro y no tóxico, de 3 años en adelante. Incluye 10 piezas."
4177857,Eastc Globo Terraqueo 3D 8+,"AR Globe es un modelo profesional con modelo AR 3D para mejorar el interés de aprendizaje de los niños, renovamos la forma tradicional de aprender en una forma interactiva, divertida y atractiva. Ancho aproximado: 4.37""."
4176613,Creativity For Kids Arte Adhesivo Pared Estrella,"Decora la estrella brillante con cualquiera de los diferentes accesorios como: Póster autoadhesivo , 4 tiras para colgar, pompones surtidos, formas de espuma, formas de espuma con purpurina, hilo de felpilla, diamantes de imitación, formas de papel ondulado, formas de fieltro, hierba de papel y botones. Ancho aproximado: 5""."
4176617,Creativity For Kids Arte Adhesivo De Pared Globo,"Ahora puedes empezar a dar a relucir tu creatividad con este Arte Adhesivo con diseño de Globo y sus muchos componentes. Incluye: póster autoadhesivo, tiras colgantes, un surtido de pompones, formas de espuma, papel con purpurina, hilo de chenilla, diamantes de imitación, formas de papel ondulado, ojos y botones ondulados. Ancho aproximado: 5""."
4176612,Creativity For Kids Big Gem Diamond Painting Light,"Crea tu propia luz nocturna brillante con el cielo nocturno con Creativity for Kids Big Gem Diamond Painting Light! ¡Este kit de manualidades para niños viene con todo lo que necesitas para hacer una luz nocturna con planetas, estrellas y constelaciones! Incluye 10 piezas. Ancho aproximado: 9,75""."
4176611,Creativity For Kids Construye/Cultiva Tierra Magica,"Construye o Cultiva con esta nueva tierra mágica de Creativity. Incluye 14 piezas. Ancho aproximado: 10.5""."
4175296,PDOH Set Little Chef Starter 3+,Ahora puedes disfrutar con los niños a jugar ser cocinero con estas plastilinas Play Doh. Incluye: 14 accesorios de cocina de juguete y 5 colores Play-Doh Incluye 13 piezas.
4175262,PDOH 1eras. Creaciones Con La Rana 3+,"Con este set de plastilinas puedes jugar junto a tus niños a realizar diferentes insectos para crear una graciosa lengua a la rana. Incluye: diferentes colores de plastilina. Incluye 10 piezas. Ancho aproximado: 7""."
4176530,Creativity For Kids Alcancía De La Felicidad,"Ahora puedes disfrutar de ahorrar tu dinero con la alcancía de la felicidad en forma de corazón que te brinda Creativity For Kids. Incluye 34 piezas. Ancho aproximado: ""8.25."
4143474,Melissa & Doug Set Stickers de Granja,"Ahora puedes utilizar tu imaginación al máximo para crear tu granja ideal con estas pegatinas, las que puedes pegar, despegar y pegar libremente muchas veces creando diferentes historias cada vez. Incluye 52 piezas."
4172184,Capi Rainbow High Gold Bolso Termico,"Bolso con un diseño de la serie de TV Rainbow High, con el que podrás mantener tu comida caliente con su función térmica. Tipo de producto: Lonchera. Ancho aproximado: 8.66""."
4142746,Crayola Crayones Cera 4/1,"Crayones vibrantes y clásicos para niños de todas las edades. Surtido de colores robusto de tonos verdaderos y brillo intenso en colores rojo, amarillo, verde, y azul. Incluye 4 piezas. Ancho aproximado: 3,1."
4163704,Educational Insights Playfoam Go Squishy Sandcastle,"Espuma moldeable de la marca Edins. Incluye un castillo de arena, 4 unidades de diferentes colores, y 5 figuras de acción. Incluye 10 piezas."
4141966,Educational Insights Playfoam Shape & Learn Numbers,"Espuma moldeable de la marca Edins. Incluye 4 unidades de diferentes colores y 13 tarjetas coloridas. Incluye 21 piezas. Ancho aproximado: 5""."
4114098,Educational Insights Playfoam Memory Foam 8/1,Espuma moldeable de la marca Edins. Incluye 8 unidades de diferentes colores. Incluye 8 piezas.
4176600,Educational Insights Playfoam Shape & Learn Motora Fina,"Con este juego playfoam tus niños pueden empezar a desarrollar tus habilidades creativas y a practicar letras, números, contando, formas y más, sin la necesidad de ensuciar, ya que cuenta con antiadherentes, y una sensación de escultura esponjosa para mas diversion. Incluye 12 piezas. Ancho aproximado: 11.81""."
4142850,Educa Rompecabezas Jr. Dinosaurios,"Rompecabezas Educa de 100 piezas con temática de Dinosaurios. Estos puzzles están compuestos por grandes piezas, perfectamente acabadas para que sea sencilla y segura su manipulación por los niños. Incluye 100 piezas. Ancho aproximado: 11.02""."
6158933,Crayola Marcadores Anchos Lavables X 12,"12 Marcadores anchos lavables, que cuentan con un surtido de 12 colores extravagantes y brillosos. Incluye 12 piezas. Ancho aproximado: 7.56""."
6276791,Crayola Crayones Glitter 24/1,"¡Agregue un poco de brillo a su obra de arte con este paquete de 24 Crayola Crayons with Glitter! Coloridos y brillantes, los crayones Crayola Glitter permiten que los niños agreguen brillo a sus diseños y proyectos de arte para colorear. ¡A los padres y maestros les encantará esta solución creativa de juego con purpurina que no ensucia! ¡Simplemente agregue estas impresionantes herramientas de arte a la colección de suministros para manualidades de su hijo y bríndeles la confianza para expresar su imaginación! Los crayones Crayola tienen doble envoltura para una mayor durabilidad, lo que los hace ideales incluso para los artistas más jóvenes. Combínalo con los libros para colorear de Crayola (se venden por separado) y obtén un excelente paquete de regalo para niños. Seguro y no tóxico, ideal para niños de 3 años en adelante. Incluye 24 piezas."
4172180,Capi LOL Surprise Fashion Bolso Termico,"Bolso térmico LOL Surprise Fashion, de la marca Capi, con el que podrás mantener tus alimentos calientes y seguros hasta que vayas a comer. Tipo de producto: Contenedor de Meriendas. Ancho aproximado: 8.66""."
4172168,Capi Lol Surprise Fashion Mochila Grande,"Mochila Grande con un diseño de Capi Lol Surprise. Cuenta con 2 compartimientos, correas ajustables para hombros, bolsillos de malla en los laterales, y en la parte de atrás cuenta con área para colocar los datos de nombre, grado y colegio. Tipo de producto: Mochila."
4169184,Botella Mickey Mouse 600 ml,"Encanta a tu pequeño con esta adorable botella Mickey mouse. Diseño encantador con el icónico ratón de Disney, perfecta para mantener a tu pequeño hidratado mientras se divierte con su personaje favorito. Tipo de producto: Termos."
4169183,Stor Botella Marvel Avengers 660ML,"Sorprende a tu pequeño fan de Marvel Avengers con esta increíble botella temática. Diseño colorido con sus héroes favoritos, ideal para mantenerse hidratado mientras se divierte con sus superhéroes preferidos. Tipo de producto: Termos."
4166139,Stor Termo Super Mario Playground 410ML,"Para los amantes de los videojuegos y los fanáticos de Mario. Con un diseño emocionante inspirado en los icónicos personajes y escenario de súper Mario, este termo mantendrá tus bebidas frescas mientras tu pequeño se embarca en sus aventuras diarias. Tipo de producto: Termos."
4166107,Stor Termo Easy Sport Mickey Cool 530ML,"Este termo de Mickey Mouse es la compañía perfecta para las aventuras de tus pequeños. Con un diseño encantador de Mickey, mantendrá sus bebidas favoritas, frescas o calientes durante horas. Haz que la hora de beber sea más divertida con Mickey mouse. Tipo de producto: Termos."
4172167,Mochila Grande LOL Surprise Bff's,Mochila espaciosa para llevar todos tus útiles escolares con estilo. Bolsillo delantero con zipper y dos bolsillos laterales donde puedes colocar los termos. Tipo de producto: Mochila. Ancho aproximado: 9.84''.
4166114,Stor Termo Minecraft Playgrounds 410ML,"Este termo de Minecraft es perfecto para los fanáticos de este emocionante juego. Con diseño inspirado en el mundo pixelado de Minecraft, este termo mantendrá tus bebidas frescas durante el día. Tipo de producto: Termos."
4172178,Estuche para Lápices LOL BFF's,Este estuche ovalado de LOL está diseñado para llevar tus útiles escolares de manera divertida y organizada. Tipo de producto: Estuche.
4167513,Crayola Tempera Lavable 10 Colores,"¡Deja volar tu creatividad con las témperas lavables de Crayola! Contiene 10 botes de témperas lavables, cada bote es de 60 ml de témpera lavable con base de agua y lista para usar. La caja incluye 10 colores diferentes. Adecuada para su uso en diversas superficies, como papel de dibujo, papel, maché y madera. Se puede lavar fácilmente de la piel y la ropa. Edad recomendada: +3 años. No recomendable para menores de 3 años, ya que contiene piezas pequeñas que podrían provocar asfixia en caso de ser ingeridas por el niño/a. Incluye 10 piezas."
4175052,Mochila Gabol Friends 34cm,"Mochila Gabol de 13.38"". Incluye: Espalda Ergonomica, Hombreras acolchadas y reforzadas, y identificador para nombre. Tipo de producto: Mochila. Ancho aproximado: 4.72""."
4175042,Mochila Gabol Roller 46cm,"Mochila Gabol adaptable con 2 departamentos y un espaldar termoformado con las hombreros alcochadas, Tipo de producto: Mochila. Ancho aproximado: 7.87""."
4175040,Mochila Gabol Roller 38cm,"Mochila para el regreso a clases, de la marca Gabol y es de un alto de 14.96"" Tipo de producto: Mochila. Ancho aproximado: 7.87""."
4175021,Mochila Gabol Picnic 38cm,"Mochila Gabol de 14.96"". Incluye: Su respaldo termo-formado, Base acolchada con protector de plástico de refuerzo, Hombreras acolchadas y reforzadas, Bolsillo en el lado exterior, y organizador en el interior. Tipo de producto: Mochila. Ancho aproximado: 4.72""."
4177194,Totto Bonnie Gomy Mochila S 2QB,"La adorable mochila de conejito para niñas es el compañero perfecto para la diversión y la aventura. Con su diseño encantador de conejito, esta mochila es ideal para llevar libros, juguetes y otros objetos favoritos. Su tamaño adecuado para niños y comodidad la convertían en la elección perfecta para acompañar a tu pequeña en todas sus travesías. Tipo de producto: Mochila. Ancho aproximado: 12.59"". Material: 100% Forro: Poliéster 100%100% Forro: Poliéster 100%."
4174895,Barbie Sirena Lonchera,"Lonchera de Barbie Sirena para mantener tu comida caliente y segura en todo momento. Tipo de producto: Lonchera. Ancho aproximado: 8.66""."
4143449,Caja en Forma de Corazón 4+,"Caja de madera en forma de corazón, el cual incluye: 12 auto-adhesivos, 4 frascos de pintura, 1 pincel, 1 pegamento con brillantina, 1 pegamento blanco en instrucciones. Incluye 6 piezas. Largo aproximado: 7.08""."
4175920,Rastar Vehículo 1:16 Pagani Zonda Cinque,"Disfruta de este Pagani Zonda Cinque para armar, este cuenta con 1024 bloques para una aventura de construcción llena de diversion. Incluye 564 piezas. Tipo de producto: Carro. Ancho aproximado: 5.40""."
4177858,Eastcolight Cohete Air Jet 8+,"Con este cohete de aire puedes tener horas de diversion lanzandolo al aire libre una y otra vez. Incluye: 1 bomba, 1 tubo de plastico, 1 cabezal de lanzacohetes, 1 cuerpo de lanzacohetes, 1 anillo de lanzacohetes, 1 camara de lanzacohetes y mucho más. Incluye 11 piezas. Ancho aproximado: 2.38""."
4176633,Eastcolight Kit Sistema Solar Iluminado 8+,"Con este modelo del sistema solar con luces, puedes aprender sobre los planetas que se encuentran en nuestra via lactea, construirlos tu mismo y decorarlos como quieras. Incluye: 8 planetas del sistema solar en 3D, 1 pantalla solar, 8 brazos giratorios, 4 ruedas giratorias y mas. Incluye 29 piezas. Ancho aproximado: 8.75."
4176632,Eastcolight Torso Humano Profesional 8+,"Modelo realista del cuerpo humano con 16 piezas removibles. Con este modelo podrás investigar, descubrir y aprender sobre el cuerpo humano y su ciencia. Ideal para jóvenes que aspiran a ser medicos. Incluye 16 piezas. Ancho aproximado: 9.05""."
4166754,"Trefl Rompecabezas 500 Piezas Budapest, Hungria","Después de organizar, se creará una imagen con dimensiones de 48x34 cm. La alta calidad, la saturación del color y la seguridad de apilamiento están garantizadas por el papel reflectante calandrado cubierto con tintas alimentarias ecológicas. Incluye 500 piezas."
4175673,Hape Arte Vida de Marte Magnetica 3+,"Genial para animar a los niños a crear su propio mundo en el espacio exterior a través de la coloración y la narración de historias. ¡Decora los imanes de madera y el increíble póster de fondo con los marcadores brillantes, luego inventa historias fantásticas basadas en las imágenes y juega en el caballete! Incluye 17 piezas. Ancho aproximado: 1.8""."
4175672,Hape Arte Amigos Magicos DIY Imanes 3+,"Genial para animar a los niños a crear su propio mundo imaginario a través de la coloración y la narración de cuentos. ¡Decora los imanes de madera y el increíble póster de fondo con los marcadores brillantes, luego inventa historias fantásticas basadas en las imágenes y juega en el caballete! Incluye 18 piezas. Ancho aproximado: 1.8""."
4175677,Hape Guitarra Toque Magico 12M+,"La primera jam session del bebé está llena de descubrimientos musicales con la guitarra Strum Along Songs™ Magic Touch™ de Baby Einstein. Fabricado con la galardonada tecnología Magic Touch, este juguete de madera pone la música al alcance de la mano del bebé... ¡sin necesidad de botones ni cuerdas! Los sonidos de guitarra realistas responden a los movimientos de rasgueo de su bebé para poner su creatividad en el escenario principal. Tipo de producto: Guitarra. Ancho aproximado: 7.08""."
4174981,Ronda Lotería Bilingue Smart Games 5+,"Con este profesor y este nuevo juego puedes aprender ingles en un abrir y cerrar de ojos. Escucha la palabra en ingles y buscala en el tablero. Incluye 62 piezas. Ancho aproximado: 4.8"". Cantidad de jugadores: 2+."
4176390,Polesie Bloques Gigantes Rosado XXL,"Bloques de construcción rosados, tamaño XXL, para que los niños pueden tener aventuras y diversion en otro nivel. Incluye 24 piezas. Ancho aproximado: 9.05."
4176243,Melissa Libro Animales Salvajes para Pintar,"Disfruta de este libro para pintar, en el que podrás tener horas de entretenimiento pintando a todos tus animales favoritos. Incluye 9 piezas."
4175839,Falomir Juego Intelec Junior,Disfruta de este juego de palabras cruzadas donde dependes del azar al coger las letras y de tu habilidad en componer palabras para obtener la máxima puntuación. Incluye 103 piezas. Cantidad de jugadores: 4.
4134748,Libreta Water Wow Mundo Submarino 3+,"Libreta de dibujo donde puedes pintar una y otra vez con un pincel mágico de agua que hace que las imagenes aparezcan. Al secar, puedes empezar de nuevo. El bolígrafo de agua de tamaño grueso es fácil de sostener para los niños y se guarda perfectamente en la portada, por lo que son libros de actividades de viaje ideales para niños. Incluye 2 piezas. Ancho aproximado: 6''."
4175837,Falomir Juego El Rey de la Charca,El Rey de la Charca es un simpático juego de mesa infantil que ayuda a los niños a desarrollar la memoria. Incluye 40 piezas. Cantidad de jugadores: 4.
4173161,Twister Splash 6+,"Disfruta de uno de los clásicos mas amados del planeta, Twister Splash, el que ahora viene con una tematica acuatica , para que puedas vencer a tus amigos. Incluye 2 piezas. Tipo de producto: Centros de Juego. Ancho aproximado: 52.00""."
4169355,InFun Teclado de Grabación Karaoke,"Fomenta el talento musical de los niños usando el teclado de grabación karaoke Infun, en el que también pueden desarrollar mejor capacidad auditiva, coordinación, y memoria. Tipo de producto: Piano."
4173172,Megablocks Bloque Aventura Isleña Moana,"Este set de construcción viene con 32 bloques de construcción grandes y piezas especiales, como un bote, un puente y un tobogán. Los pequeños pueden construir una aventura isleña y enviar a Moana y Maui por el tobogán. Incluso pueden usar la cubeta y la tapa como superficie de construcción y lo mejor es que cuando terminen pueden guardarlo de ordenadamente en la cubeta. Incluye 37 piezas."
4165455,Yongtai Tren de Carga,"Libera tu imaginación con el espectacular juego bloques armables, para divertirte armando y usándolo en cualquier ocasión. Incluye 287 piezas."
4162760,Hylin Bloques City Bricks,"Con el espectacular juego de Happy Line Bloques City Bricks, puedes durar horas dejando fluir tu creatividad e imaginación, ya que cuentas con 255 piezas diferentes para divertirte tanto como quieras. Incluye 255 piezas."
4089675,Play Doh Mini Bucket Herramientas,"Disfruta de este set de plastilina de diferentes colores y que te permite moldear, cortar y extruir todas las creaciones que hagas. Incluye 10 piezas."
4164911,Dino Fortaleza Build Me Up Con Bloque,"Juego ideal para construir, y estimular la habilidad motriz fina. Incluye: 2 Dinosaurios, 2 vehículos y 4 muñecos Bucket Gira la Cabeza. Este set es ideal para que los niños comprendan los espacios y formen diferentes figuras. Incluye 53 piezas."
4149446,Falomir Juego Caja Magia 50 Trucos,"El Juego perfecto para aquellos que quieren impresionar a sus amigos y familiares con trucos mágicos. Ahora, podrás convertirte en el mago más famoso de todos los tiempos. El juego incluye 50 trucos diferentes que te dejarán sin aliento. Además, viene con todo lo que necesitas para realizar los trucos, como cartas, monedas y varitas mágicas. Incluye 12 piezas. Cantidad de jugadores: 2+."
4143429,Set Stickers Melissa & Doug Animales,Set de stickers con temática de animales en sus respectivos habitats. Incluye 2 piezas.
4165188,Trefl Rompecabezas Alpes en el Verano 2000 Piezas,Rompecabezas de 2000 piezas con el tema de Alpes en el Verano. Incluye 2000 piezas.
4162282,Hape Rompecabezas Vehiculo de Emergencias.,Este rompecabezas esta basando para que los niños aprendan de situaciones de emergencias. Se debera encajar cada uno de los 9 vehiculos donde establece. Además el niño estará al tanto de que hara y como identificar estos vehiculos. Incluye 10 piezas.
4162269,Bloques de ABC En Madera 24M+,"Estimula el aprendizaje temprano con este set de bloques educativos, ideal para niños a partir de 24 meses. Ayuda a los más pequeños a desarrollar habilidades motoras y a familiarizarse con las letras del abecedario de manera divertida y segura. Incluye 26"" piezas. Ancho aproximado: 2.36""."
4162256,Hape Piano con Cola de Lujo Blanco,"Los amiguitos pianistas se acompañarán fácilmente con las 30 teclas de este piano de cola de madera a todo color, hecho para pequeñas manos y grandes sonidos. Tipo de producto: Piano. Ancho aproximado: 8.07""."
4165050,Rompecabezas Mapamundi Político,"Disfruta de este rompecabezas del mapa mundi politico, cuenta con 1500 piezas, y ayuda con la mejora de la memoria, incremento de IQ y la creatividad. Incluye 1500 piezas."
4005986,Crayola 64 Crayones de Cera,Crayones vibrantes y clásicos para niños de todas las edades. Surtido de colores robusto de tonos verdaderos y brillo intenso en colores primarios y secundarios. Incluye 68 piezas.
4176413,Lego Growing Carrot Duplo,"Colorido juego de construcción que desarrolla habilidades mientras enseña a los niños pequeños sobre una vida saludable y cómo crecen las plantas. Incluye 11 piezas. Ancho aproximado: 8.07"". Colección: Lego DUPLO."
4176414,Lego Marvel Spider-Mans & Doc Ock,"Introduzca a los niños de 4 años en adelante a la acción clásica de Superhéroes con este divertido set para jóvenes fanáticos de Spider-Man,este juego incluye un ladrillo de inicio, piezas modulares y una construcción independiente en cada bolsa. Incluye 48 piezas. Ancho aproximado: 7.52"". Colección: Lego Marvel. Personaje: Spiderman."
4176415,Lego Marvel Green Goblin´s LightHouse,"Diversión imaginativa y de desarrollo en manos de los jóvenes fanáticos de Spider-Man con este juguete para construir y jugar infinitamente. Incluye 149 piezas. Ancho aproximado: 10.31"". Colección: Lego Marvel."
4176426,Lego Marvel Spidey's Mobile Headquarters,"Esta introducción a la creatividad de LEGO® Marvel presenta un Starter Brick, piezas modulares y 1 construcción independiente por bolsa. Los niños se unen a Spidey, Miles Morales, Ghost-Spider, Black Panther y Rhino para aventuras de lanzar telarañas y lanzar huevos. Incluye 187 piezas. Ancho aproximado: 15.04"". Colección: Lego Marvel."
4176429,Lego City Race Car,"Diviertete armando este coche de carreras de 44 piezas. Incluye 44 piezas. Ancho aproximado: 6.69 "". Colección: Lego City."
4176431,Lego Marvel Dr Stranger Interdimensional,Con este juguete fácil de armar puedes unirte al Doctor Strange mientras abre un portal Sling Ring a la ciudad de Nueva York. Incluye 44 piezas. Colección: Lego Marvel. Personaje: Doctor Strange.
4176436,Lego Creator Adorable Dogs,3 grupos de perros adorables en 1 set. Los amantes de los perros pueden disfrutar de la divertida acción canina con este brillante set de construcción LEGO® Creator que incluye 7 mascotas construibles. Incluye 475 piezas. Colección: Lego Creator 3 en 1.
